user_id,sng_id,org_to_rec
295629f27d66eddb377464d7176393315839db20,107955420,True
295629f27d66eddb377464d7176393315839db20,76347353,True
29567f16c8427e8f0e03215fef9f370fd10b396d,117301120,False
29567f16c8427e8f0e03215fef9f370fd10b396d,97859550,True
29567f16c8427e8f0e03215fef9f370fd10b396d,114395862,True
29567f16c8427e8f0e03215fef9f370fd10b396d,116896780,True
29567f16c8427e8f0e03215fef9f370fd10b396d,122435204,True
29567f16c8427e8f0e03215fef9f370fd10b396d,78213566,True
29567f16c8427e8f0e03215fef9f370fd10b396d,120037738,True
29567f16c8427e8f0e03215fef9f370fd10b396d,124604316,False
29567f16c8427e8f0e03215fef9f370fd10b396d,122437314,True
29567f16c8427e8f0e03215fef9f370fd10b396d,98958614,True
29567f16c8427e8f0e03215fef9f370fd10b396d,122440564,False
29567f16c8427e8f0e03215fef9f370fd10b396d,117224564,False
29567f16c8427e8f0e03215fef9f370fd10b396d,107675526,False
29567f16c8427e8f0e03215fef9f370fd10b396d,120521840,True
29567f16c8427e8f0e03215fef9f370fd10b396d,75180510,False
29567f16c8427e8f0e03215fef9f370fd10b396d,122447460,True
29567f16c8427e8f0e03215fef9f370fd10b396d,110008848,True
29567f16c8427e8f0e03215fef9f370fd10b396d,121248370,False
29567f16c8427e8f0e03215fef9f370fd10b396d,126998733,True
29567f16c8427e8f0e03215fef9f370fd10b396d,108592010,True
29567f16c8427e8f0e03215fef9f370fd10b396d,118271118,False
29567f16c8427e8f0e03215fef9f370fd10b396d,95978792,True
29567f16c8427e8f0e03215fef9f370fd10b396d,119437608,True
29567f16c8427e8f0e03215fef9f370fd10b396d,123229724,True
29567f16c8427e8f0e03215fef9f370fd10b396d,82814080,True
29567f16c8427e8f0e03215fef9f370fd10b396d,120967564,True
29567f16c8427e8f0e03215fef9f370fd10b396d,112077064,True
29567f16c8427e8f0e03215fef9f370fd10b396d,118807482,True
29567f16c8427e8f0e03215fef9f370fd10b396d,118262552,True
29567f16c8427e8f0e03215fef9f370fd10b396d,127244341,False
29567f16c8427e8f0e03215fef9f370fd10b396d,124097784,True
29567f16c8427e8f0e03215fef9f370fd10b396d,126845823,True
29567f16c8427e8f0e03215fef9f370fd10b396d,96818170,True
29567f16c8427e8f0e03215fef9f370fd10b396d,124543112,True
29567f16c8427e8f0e03215fef9f370fd10b396d,120136382,True
29567f16c8427e8f0e03215fef9f370fd10b396d,126884459,True
29567f16c8427e8f0e03215fef9f370fd10b396d,113985234,False
29567f16c8427e8f0e03215fef9f370fd10b396d,107541556,True
29567f16c8427e8f0e03215fef9f370fd10b396d,67122783,True
29567f16c8427e8f0e03215fef9f370fd10b396d,124992576,True
29567f16c8427e8f0e03215fef9f370fd10b396d,122577456,True
29567f16c8427e8f0e03215fef9f370fd10b396d,121128780,False
29567f16c8427e8f0e03215fef9f370fd10b396d,124455744,True
29567f16c8427e8f0e03215fef9f370fd10b396d,119733620,True
29567f16c8427e8f0e03215fef9f370fd10b396d,90807733,True
29567f16c8427e8f0e03215fef9f370fd10b396d,115021500,True
29567f16c8427e8f0e03215fef9f370fd10b396d,125972317,True
29567f16c8427e8f0e03215fef9f370fd10b396d,110844366,True
29567f16c8427e8f0e03215fef9f370fd10b396d,126365437,True
29567f16c8427e8f0e03215fef9f370fd10b396d,115865570,True
29567f16c8427e8f0e03215fef9f370fd10b396d,116817266,True
29567f16c8427e8f0e03215fef9f370fd10b396d,63034985,True
29567f16c8427e8f0e03215fef9f370fd10b396d,99029028,False
29567f16c8427e8f0e03215fef9f370fd10b396d,113312786,True
29567f16c8427e8f0e03215fef9f370fd10b396d,113536504,True
29567f16c8427e8f0e03215fef9f370fd10b396d,124852994,True
29567f16c8427e8f0e03215fef9f370fd10b396d,122423164,True
29567f16c8427e8f0e03215fef9f370fd10b396d,108051968,True
29567f16c8427e8f0e03215fef9f370fd10b396d,75282563,True
29567f16c8427e8f0e03215fef9f370fd10b396d,119917188,True
29567f16c8427e8f0e03215fef9f370fd10b396d,114627442,True
29567f16c8427e8f0e03215fef9f370fd10b396d,114138690,True
29567f16c8427e8f0e03215fef9f370fd10b396d,126458831,True
29567f16c8427e8f0e03215fef9f370fd10b396d,125970403,True
29567f16c8427e8f0e03215fef9f370fd10b396d,125556040,True
29567f16c8427e8f0e03215fef9f370fd10b396d,5351361,False
29567f16c8427e8f0e03215fef9f370fd10b396d,60842359,False
29567f16c8427e8f0e03215fef9f370fd10b396d,71247303,False
29567f16c8427e8f0e03215fef9f370fd10b396d,125968111,True
29567f16c8427e8f0e03215fef9f370fd10b396d,99827630,True
29567f16c8427e8f0e03215fef9f370fd10b396d,113349420,True
29567f16c8427e8f0e03215fef9f370fd10b396d,124258420,True
29567f16c8427e8f0e03215fef9f370fd10b396d,79223833,True
29567f16c8427e8f0e03215fef9f370fd10b396d,127246869,True
29567f16c8427e8f0e03215fef9f370fd10b396d,120453664,True
29567f16c8427e8f0e03215fef9f370fd10b396d,74085452,True
29567f16c8427e8f0e03215fef9f370fd10b396d,120287466,True
29567f16c8427e8f0e03215fef9f370fd10b396d,123339040,True
29567f16c8427e8f0e03215fef9f370fd10b396d,120305774,True
29567f16c8427e8f0e03215fef9f370fd10b396d,113366546,False
29567f16c8427e8f0e03215fef9f370fd10b396d,119875434,True
29567f16c8427e8f0e03215fef9f370fd10b396d,119830038,True
29567f16c8427e8f0e03215fef9f370fd10b396d,118592034,True
29567f16c8427e8f0e03215fef9f370fd10b396d,119915732,True
29567f16c8427e8f0e03215fef9f370fd10b396d,119434808,True
29567f16c8427e8f0e03215fef9f370fd10b396d,126272591,True
29567f16c8427e8f0e03215fef9f370fd10b396d,121604740,True
29567f16c8427e8f0e03215fef9f370fd10b396d,111780324,True
29567f16c8427e8f0e03215fef9f370fd10b396d,114396428,True
29567f16c8427e8f0e03215fef9f370fd10b396d,124605228,True
29567f16c8427e8f0e03215fef9f370fd10b396d,79587580,True
29567f16c8427e8f0e03215fef9f370fd10b396d,120096880,True
29567f16c8427e8f0e03215fef9f370fd10b396d,127677405,True
29567f16c8427e8f0e03215fef9f370fd10b396d,13729380,True
29567f16c8427e8f0e03215fef9f370fd10b396d,125969411,True
29567f16c8427e8f0e03215fef9f370fd10b396d,119302924,True
29567f16c8427e8f0e03215fef9f370fd10b396d,73949552,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,79114009,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,953611,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,12792148,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,69879252,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,3098840,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,1195496,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,600886,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,69125492,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,46251471,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,921901,False
2996fbff2b9c4bc4b3fc17a95967e746238619ce,1090312,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,110150498,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,4762941,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,110150508,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,114393886,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,886301,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,2170507,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,4764135,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,532050,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,110150492,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,110150546,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,95965912,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,62724019,True
2996fbff2b9c4bc4b3fc17a95967e746238619ce,67164374,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,3128096,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322138,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,13785970,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121804864,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917468,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,17332922,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322139,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,17332927,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,10235995,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,29373661,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,4315795,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,3837641,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,69465439,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,3755947,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,17332925,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,94212702,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70383441,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,102360940,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,102360946,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322134,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,29382651,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,14495791,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,3100442,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,110849272,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,211678,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,211796,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,942403,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,12292198,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,75386541,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,74525091,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917486,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,948133,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,71452919,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917464,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917482,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,10284894,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,110016660,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,99242670,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917466,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917478,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917480,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,72332709,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,99029028,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,104542946,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917484,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,68766803,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,15546829,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,74525094,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,948137,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,3754400,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,75802463,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,61146744,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,69001869,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,121917470,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,110849280,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,110849282,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,74528874,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,9816723,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322140,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,1109953,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,90837797,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,3848619,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,71056765,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322136,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,4315378,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322132,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,125987687,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322133,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,10549025,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,16323599,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,4038018,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,67416831,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,106883598,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,87135607,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,67600583,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,14784312,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,99029032,True
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,67238732,False
2a45e36a56cd9085587bc5d013fbdcf5db23ba0e,70322130,True
2ad14bc4eb38a15310b0b00b87494a67ed47100d,75072830,True
2ad14bc4eb38a15310b0b00b87494a67ed47100d,2447443,False
2ad14bc4eb38a15310b0b00b87494a67ed47100d,94065954,True
2ad14bc4eb38a15310b0b00b87494a67ed47100d,2957532,False
2b054d396b71df45f8329d7974d2d930309eb1c8,86453301,True
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,71078411,True
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,92198180,True
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,7045661,True
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,120306692,True
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,17826508,False
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,72920829,False
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,61424044,False
2b7ac0bcfeb1819b3885af42303e23d2db3c36d8,70403437,False
2bd4053bc70fe5f277c3fcb58b4f1729aed0b9d5,121657894,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,11714032,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,126062083,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,278866,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,71279990,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,7520154,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,74569221,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,38882671,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,76018053,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,74337716,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,87489857,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,82024586,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,74569184,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,1244507,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,101402500,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,17739593,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,95446314,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,226577,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,7855696,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,99765952,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,1168756,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,780465,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,2948908,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,64901936,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,88343859,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,100357136,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,948137,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,100357140,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,126858143,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,74569216,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,67536744,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,67629586,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,69743226,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,114154550,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,60767065,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,67629585,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,3729197,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,15780056,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,15016444,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,107740242,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,108774460,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,95420046,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,94556460,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,118484128,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,93382394,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,60907055,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,60907047,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,60907048,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,1015879,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,57839301,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,4168946,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,6545491,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,3776150,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,13771307,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,92097314,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,3022493,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,266113,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,62532337,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,4168945,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,8980031,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,14574235,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,15839774,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,313644,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,125917925,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,6545490,False
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,54519781,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,127256271,True
2c13ca9a030474c0f9d4ec3f5790c0434b0f2013,127256273,True
2cd9a15919601f38dcf937ea14ac708ff91005cc,95963374,False
2d53d3533298250103f289c8f2e4c75c3e68e46e,70079770,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,11592193,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,101235216,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,57859991,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,694618,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,120739000,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,107738922,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,79875054,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,1103109,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,97786866,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,1575269,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,834986,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,111780412,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,629466,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,597166,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,102671422,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,61752797,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,910223,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,959183,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,95965912,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,13161798,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,124603270,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,7837934,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,904774,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,71515966,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,2171221,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,858207,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,1145125,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,2651093,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,117797204,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,63456717,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,124603460,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,14211526,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,67563952,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,576455,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,595920,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,63723973,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,4761593,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,567656,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,13131048,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,2171223,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,86922279,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,70834770,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,914258,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,2794603,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,119917188,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,71137159,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,15075139,False
2d53d3533298250103f289c8f2e4c75c3e68e46e,111780380,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,881880,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,119437608,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,563927,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,1087618,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,72363411,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,1165303,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,62724019,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,3155393,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,10175664,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,69734951,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,922125,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,801671,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,100598482,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,92734438,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,3097493,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,3168840,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,672732,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,78213551,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,2630460,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,913858,False
2d53d3533298250103f289c8f2e4c75c3e68e46e,4225037,False
2d53d3533298250103f289c8f2e4c75c3e68e46e,68926927,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,786778,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,118587114,True
2d53d3533298250103f289c8f2e4c75c3e68e46e,103513000,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,119437608,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,109176426,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,73616508,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,116485566,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,111780302,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,93477540,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,97094250,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,108732598,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,106218090,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,111780320,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,125543278,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,124603272,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,14495791,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,93477546,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,11282931,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,3923661,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,99358978,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,1277779,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,120787622,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,100598482,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,95978792,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,88936753,False
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,118190298,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,106883606,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,903466,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,3138703,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,906583,True
2d94a3b5d98cf192df184928e6d7df95f59aa3d0,93477522,False
2ddf7c1f04672027770766393523a8ebdac9c4d8,79587580,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,114313190,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,120359048,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,77349251,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,1563065,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,81195194,False
2ddf7c1f04672027770766393523a8ebdac9c4d8,120359042,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,101243568,False
2ddf7c1f04672027770766393523a8ebdac9c4d8,95813354,False
2ddf7c1f04672027770766393523a8ebdac9c4d8,580936,False
2ddf7c1f04672027770766393523a8ebdac9c4d8,3097549,False
2ddf7c1f04672027770766393523a8ebdac9c4d8,920894,False
2ddf7c1f04672027770766393523a8ebdac9c4d8,124989066,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,111024446,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,12644245,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,119437608,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,25887961,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,61466576,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,14177436,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,76395830,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,106095102,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,100598482,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,106221274,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,123883254,True
2ddf7c1f04672027770766393523a8ebdac9c4d8,68437773,True
